date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:36	1372/1372	---M--	200	added ('OK')	image/svg+xml	etag:%2255c-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-quote.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-quote.svg	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:36	32264/32264	---M--	200	added ('OK')	image/png	etag:%227e08-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/item-contact.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/item-contact.png	(from https://themesflat.co/html/tecko/marketing-startup.html)
09:41:37	42428/42428	---M--	200	added ('OK')	image/jpeg	etag:%22a5bc-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/about-us-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/about-us-2.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:37	94960/94960	---M--	200	added ('OK')	image/jpeg	etag:%22172f0-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/about.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/about.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:38	17017/17017	---M--	200	added ('OK')	image/jpeg	etag:%224279-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-6.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-6.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:38	17565/17565	---M--	200	added ('OK')	image/jpeg	etag:%22449d-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-7.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-7.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:39	10029/10029	---M--	200	added ('OK')	image/jpeg	etag:%22272d-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-8.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-8.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:39	16336/16336	---M--	200	added ('OK')	image/jpeg	etag:%223fd0-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-9.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-9.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:39	2164/2164	---M--	200	added ('OK')	image/png	etag:%22874-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/section-value.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/section-value.png	(from https://themesflat.co/html/tecko/about-us.html)
09:41:39	4999/4999	---M--	200	added ('OK')	image/png	etag:%221387-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/client.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/client.png	(from https://themesflat.co/html/tecko/about-us.html)
09:41:40	1872/1872	---M--	200	added ('OK')	image/png	etag:%22750-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/quotes.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/quotes.png	(from https://themesflat.co/html/tecko/about-us.html)
09:41:40	4006/4006	---M--	200	added ('OK')	image/jpeg	etag:%22fa6-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-25.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-25.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:40	52960/52960	---M--	200	added ('OK')	image/jpeg	etag:%22cee0-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-culture.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-culture.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:40	3838/3838	---M--	200	added ('OK')	image/jpeg	etag:%22efe-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-26.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-26.jpg	(from https://themesflat.co/html/tecko/about-us.html)
09:41:41	8626/8626	---M--	200	added ('OK')	image/jpeg	etag:%2221b2-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-10.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-10.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:41	10030/10030	---M--	200	added ('OK')	image/jpeg	etag:%22272e-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-11.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-11.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:41	19541/19541	---M--	200	added ('OK')	image/jpeg	etag:%224c55-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-12.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-12.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:41	9639/9639	---M--	200	added ('OK')	image/jpeg	etag:%2225a7-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-13.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-13.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:42	25368/25368	---M--	200	added ('OK')	image/jpeg	etag:%226318-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-14.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-14.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:42	15018/15018	---M--	200	added ('OK')	image/jpeg	etag:%223aaa-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-15.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-15.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:42	23408/23408	---M--	200	added ('OK')	image/jpeg	etag:%225b70-62f944c895d80%22	https://themesflat.co/html/tecko/images/team/team-16.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/team/team-16.jpg	(from https://themesflat.co/html/tecko/team.html)
09:41:42	2056/2056	---M--	200	added ('OK')	image/png	etag:%22808-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/bronze.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/bronze.png	(from https://themesflat.co/html/tecko/pricing.html)
09:41:43	2719/2719	---M--	200	added ('OK')	image/png	etag:%22a9f-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/diamond.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/diamond.png	(from https://themesflat.co/html/tecko/pricing.html)
09:41:43	2686/2686	---M--	200	added ('OK')	image/png	etag:%22a7e-62f944c895d80%22	https://themesflat.co/html/tecko/images/item/silver.png	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/item/silver.png	(from https://themesflat.co/html/tecko/pricing.html)
09:41:43	7050/7050	---M--	200	added ('OK')	image/jpeg	etag:%221b8a-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-1.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:43	4768/4768	---M--	200	added ('OK')	image/jpeg	etag:%2212a0-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-2.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:44	15191/15191	---M--	200	added ('OK')	image/jpeg	etag:%223b57-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-3.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:45	8039/8039	---M--	200	added ('OK')	image/jpeg	etag:%221f67-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-4.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:46	3301/3301	---M--	200	added ('OK')	image/jpeg	etag:%22ce5-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-5.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:46	2165/2165	---M--	200	added ('OK')	image/jpeg	etag:%22875-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-6.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-6.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:46	4124/4124	---M--	200	added ('OK')	image/jpeg	etag:%22101c-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-7.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-7.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:47	16558/16558	---M--	200	added ('OK')	image/jpeg	etag:%2240ae-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-8.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-8.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:47	7893/7893	---M--	200	added ('OK')	image/jpeg	etag:%221ed5-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-9.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-9.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:48	5606/5606	---M--	200	added ('OK')	image/jpeg	etag:%2215e6-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-10.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-10.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:48	2782/2782	---M--	200	added ('OK')	image/jpeg	etag:%22ade-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-11.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-11.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:48	6345/6345	---M--	200	added ('OK')	image/jpeg	etag:%2218c9-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/product-12.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/product-12.jpg	(from https://themesflat.co/html/tecko/shop.html)
09:41:49	39654/39654	---M--	200	added ('OK')	application/javascript	etag:%229ae6-62f944ca7e200%22	https://themesflat.co/html/tecko/js/nouislider.min.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/nouislider.min.js	(from https://themesflat.co/html/tecko/shop.html)
09:41:49	2196/2196	---M--	200	added ('OK')	text/css	etag:%22894-62f944c895d80%22	https://themesflat.co/html/tecko/css/drift-basic.min.css	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/css/drift-basic.min.css	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:49	7423/7423	---M--	200	added ('OK')	text/css	etag:%221cff-62f944c895d80%22	https://themesflat.co/html/tecko/css/photoswipe.css	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/css/photoswipe.css	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:49	2108/2108	---M--	200	added ('OK')	image/jpeg	etag:%2283c-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-1.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:49	2481/2481	---M--	200	added ('OK')	image/jpeg	etag:%229b1-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-2.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:50	5830/5830	---M--	200	added ('OK')	image/jpeg	etag:%2216c6-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-3.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:50	1899/1899	---M--	200	added ('OK')	image/jpeg	etag:%2276b-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-4.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:50	928/928	---M--	200	added ('OK')	image/jpeg	etag:%223a0-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-5.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:51	24462/24462	---M--	200	added ('OK')	image/jpeg	etag:%225f8e-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-main-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-main-1.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:52	13522/13522	---M--	200	added ('OK')	image/jpeg	etag:%2234d2-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-main-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-main-2.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:52	29653/29653	---M--	200	added ('OK')	image/jpeg	etag:%2273d5-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-main-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-main-3.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:52	9772/9772	---M--	200	added ('OK')	image/jpeg	etag:%22262c-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-main-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-main-4.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:52	3804/3804	---M--	200	added ('OK')	image/jpeg	etag:%22edc-62f944c895d80%22	https://themesflat.co/html/tecko/images/shop/thumbs-main-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/shop/thumbs-main-5.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:52	10728/10728	---M--	200	added ('OK')	image/jpeg	etag:%2229e8-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-2.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:53	12396/12396	---M--	200	added ('OK')	image/jpeg	etag:%22306c-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-3.jpg	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:53	16272/16272	---M--	200	added ('OK')	application/javascript	etag:%223f90-62f944ca7e200%22	https://themesflat.co/html/tecko/js/drift.min.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/drift.min.js	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:54	4019/4019	---M--	200	added ('OK')	application/javascript	etag:%22fb3-62f944ca7e200%22	https://themesflat.co/html/tecko/js/zoom.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/zoom.js	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:55	57476/57476	---M--	200	added ('OK')	image/jpeg	etag:%22e084-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/big-Thumb.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/big-Thumb.jpg	(from https://themesflat.co/html/tecko/blog-listing.html)
09:41:55	33627/33627	---M--	200	added ('OK')	image/jpeg	etag:%22835b-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-4.jpg	(from https://themesflat.co/html/tecko/blog-listing.html)
09:41:55	936287/936287	---M--	200	added ('OK')	application/javascript	etag:%22e495f-62f944ca7e200%22	https://themesflat.co/html/tecko/js/model-viewer.min.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/model-viewer.min.js	(from https://themesflat.co/html/tecko/shop-details.html)
09:41:56	37237/37237	---M--	200	added ('OK')	image/jpeg	etag:%229175-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-5.jpg	(from https://themesflat.co/html/tecko/blog-listing.html)
09:41:57	83809/83809	---M--	200	added ('OK')	image/jpeg	etag:%2214761-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/big-Thumb-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/big-Thumb-2.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:41:58	95917/95917	---M--	200	added ('OK')	image/jpeg	etag:%22176ad-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/big-Thumb-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/big-Thumb-3.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:41:59	80798/80798	---M--	200	added ('OK')	image/jpeg	etag:%2213b9e-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/big-Thumb-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/big-Thumb-4.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:00	23163/23163	---M--	200	added ('OK')	image/jpeg	etag:%225a7b-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-11.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-11.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:00	71325/71325	---M--	200	added ('OK')	image/jpeg	etag:%221169d-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/big-Thumb-5.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/big-Thumb-5.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:01	29210/29210	---M--	200	added ('OK')	image/jpeg	etag:%22721a-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-12.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-12.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:02	17680/17680	---M--	200	added ('OK')	image/jpeg	etag:%224510-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/recent-post-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/recent-post-1.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:03	8521/8521	---M--	200	added ('OK')	image/jpeg	etag:%222149-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/recent-post-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/recent-post-2.jpg	(from https://themesflat.co/html/tecko/blog-grid.html)
09:42:04	64352/64352	---M--	200	added ('OK')	image/jpeg	etag:%22fb60-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/post-single-main-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/post-single-main-1.jpg	(from https://themesflat.co/html/tecko/single-post.html)
09:42:05	24841/24841	---M--	200	added ('OK')	image/jpeg	etag:%226109-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/post-single-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/post-single-1.jpg	(from https://themesflat.co/html/tecko/single-post.html)
09:42:06	1163/1163	---M--	200	added ('OK')	image/svg+xml	etag:%2248b-62f944c895d80%22	https://themesflat.co/html/tecko/images/icon/icon-quote-2.svg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/icon/icon-quote-2.svg	(from https://themesflat.co/html/tecko/single-post.html)
09:42:06	20018/20018	---M--	200	added ('OK')	image/jpeg	etag:%224e32-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/thumbs-14.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/thumbs-14.jpg	(from https://themesflat.co/html/tecko/single-post.html)
09:42:07	27722/27722	---M--	200	added ('OK')	image/jpeg	etag:%226c4a-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/post-single-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/post-single-2.jpg	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:07	89122/89122	---M--	200	added ('OK')	image/jpeg	etag:%2215c22-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/post-single-main-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/post-single-main-2.jpg	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:08	11981/11981	---M--	200	added ('OK')	image/jpeg	etag:%222ecd-62f944c895d80%22	https://themesflat.co/html/tecko/images/blog/post-single-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/blog/post-single-3.jpg	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:08	5454/5454	---M--	200	added ('OK')	image/jpeg	etag:%22154e-62f944c895d80%22	https://themesflat.co/html/tecko/images/avatar/avatar-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/avatar/avatar-4.jpg	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:09	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2001:42:12%20GMT	https://themesflat.co/html/tecko/js/ScrollSmoother.min.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/ScrollSmoother.min.js	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:09	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2001:42:12%20GMT	https://themesflat.co/html/tecko/js/smoth-script.js	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/js/smoth-script.js	(from https://themesflat.co/html/tecko/single-post-with-sidebar.html)
09:42:09	10429/10429	---M--	200	added ('OK')	image/jpeg	etag:%2228bd-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-1.jpg	(from https://themesflat.co/html/tecko/portfolio-grid.html)
09:42:10	22446/22446	---M--	200	added ('OK')	image/jpeg	etag:%2257ae-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-2.jpg	(from https://themesflat.co/html/tecko/portfolio-grid.html)
09:42:10	16875/16875	---M--	200	added ('OK')	image/jpeg	etag:%2241eb-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-3.jpg	(from https://themesflat.co/html/tecko/portfolio-grid.html)
09:42:10	27203/27203	---M--	200	added ('OK')	image/jpeg	etag:%226a43-62f944c895d80%22	https://themesflat.co/html/tecko/images/project/project-6.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/project/project-6.jpg	(from https://themesflat.co/html/tecko/portfolio-grid.html)
09:42:10	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202025%2001:42:13%20GMT	https://themesflat.co/html/tecko/single-product.html	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/single-product.html	(from https://themesflat.co/html/tecko/portfolio-grid.html)
09:42:11	53705/53705	---M--	200	added ('OK')	image/jpeg	etag:%22d1c9-62f944c895d80%22	https://themesflat.co/html/tecko/images/banner/thumbs-main.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/banner/thumbs-main.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:11	6563/6563	---M--	200	added ('OK')	image/jpeg	etag:%2219a3-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/project-detail-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/project-detail-1.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:11	13845/13845	---M--	200	added ('OK')	image/jpeg	etag:%223615-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/project-detail-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/project-detail-2.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:11	7770/7770	---M--	200	added ('OK')	image/jpeg	etag:%221e5a-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-1.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:12	54419/54419	---M--	200	added ('OK')	image/jpeg	etag:%22d493-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/project-detail-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/project-detail-3.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:12	15819/15819	---M--	200	added ('OK')	image/jpeg	etag:%223dcb-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-2.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:12	4848/4848	---M--	200	added ('OK')	image/jpeg	etag:%2212f0-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-3.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-3.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:12	7066/7066	---M--	200	added ('OK')	image/jpeg	etag:%221b9a-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/process-item-4.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/process-item-4.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:12	36328/36328	---M--	200	added ('OK')	image/jpeg	etag:%228de8-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-result-1.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-result-1.jpg	(from https://themesflat.co/html/tecko/single-project.html)
09:42:13	16266/16266	---M--	200	added ('OK')	image/jpeg	etag:%223f8a-62f944c895d80%22	https://themesflat.co/html/tecko/images/section/section-result-2.jpg	D:/SUTD/empathiq/clone_3/empathiq/themesflat.co/html/tecko/images/section/section-result-2.jpg	(from https://themesflat.co/html/tecko/single-project.html)
